267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267310; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 5 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
267311; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 4 MG/ML. SOLUCAO ORAL; AMPOLA; 2.00 ML
267311; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 4 MG/ML. SOLUCAO ORAL; AMPOLA; 2.00 ML
267311; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 4 MG/ML. SOLUCAO ORAL; AMPOLA; 2.00 ML
267311; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 4 MG/ML. SOLUCAO ORAL; AMPOLA; 2.00 ML
267311; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 4 MG/ML. SOLUCAO ORAL; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267312; METOCLOPRAMIDA CLORIDRATO; METOCLOPRAMIDA CLORIDRATO; NOT FOUND; 10 MG; AMPOLA; 2.00 ML
267376; MIDAZOLAM; MIDAZOLAM; MIDAZOLAM; 7.5 MG; AMPOLA; 10.00 ML
268093; METADONA; METADONA; METADONA; 10 MG; AMPOLA; 1.00 ML
268093; METADONA; METADONA; METADONA; 10 MG; AMPOLA; 1.00 ML
268093; METADONA; METADONA; METADONA; 10 MG; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268094; METADONA; METADONA; METADONA; 10 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
268264; METILERGOMETRINA MALEATO; METILERGOMETRINA MALEATO; NOT FOUND; 0.2 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 1.00 ML
