268128; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 25 MG; AMPOLA; 5.00 ML
269850; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:50.000. INJETAVEL; AMPOLA; 5.00 ML
269850; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:50.000. INJETAVEL; AMPOLA; 5.00 ML
269850; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:50.000. INJETAVEL; AMPOLA; 2.00 ML
269850; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:50.000. INJETAVEL; AMPOLA; 2.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 2.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 2.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 5.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 5.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 2.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 5.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 5.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 5.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 2.00 ML
269851; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:100.000. INJETAVEL; AMPOLA; 5.00 ML
269852; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:200.000. INJETAVEL; AMPOLA; 2.00 ML
269852; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:200.000. INJETAVEL; AMPOLA; 5.00 ML
269852; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:200.000. INJETAVEL; AMPOLA; 5.00 ML
269895; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM NOREPINEFRINA. 2% + 1:50.000. INJETAVEL; AMPOLA; 5.00 ML
269895; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM NOREPINEFRINA. 2% + 1:50.000. INJETAVEL; AMPOLA; 2.00 ML
275402; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 1% + 1:200.000. INJETAVEL; AMPOLA; 5.00 ML
275402; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 1% + 1:200.000. INJETAVEL; AMPOLA; 5.00 ML
275402; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 1% + 1:200.000. INJETAVEL; AMPOLA; 5.00 ML
280627; LEVOBUPIVACAINA CLORIDRATO; LEVOBUPIVACAINA CLORIDRATO; NOT FOUND; 0.25% S/VASOCONSTRITOR. INJETAVEL; AMPOLA; 4.00 ML
342616; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA A FENILEFRINA. 20 MG + 0.4 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 5.00 ML
397428; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; ASSOCIADA COM EPINEFRINA. 2% + 1:80.000. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
269842; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 1%. INJETAVEL; BISNAGA; 10.00 G
269842; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 1%. INJETAVEL; BISNAGA; 20.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 20.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 10.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 10.00 G
269843; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. INJETAVEL; BISNAGA; 30.00 G
269845; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 10%. SPRAY; BISNAGA; 30.00 G
269845; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 10%. SPRAY; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 5.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 5.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 25.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 5.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 25.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 25.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 10.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 20.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 25.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
269846; LIDOCAÍNA CLORIDRATO; LIDOCAINA CLORIDRATO; NOT FOUND; 2%. GELEIA; BISNAGA; 30.00 G
